pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
3374570,udp,192.168.100.150,16992,192.168.100.3,80,221642,0.011621,100,4.065841,4,4.077463,100,0,0.489857,4.089084,1,DDoS,UDP
1850621,tcp,192.168.100.147,58251,192.168.100.3,80,199380,0,97,0.265135,1,0.265135,100,0,3.771664,0.265135,1,DDoS,TCP
2458320,tcp,192.168.100.148,49139,192.168.100.3,80,20632,1.111807,83,0,1,0.918398,100,0,0.105012,2.482849,1,DDoS,TCP
1939313,tcp,192.168.100.147,43043,192.168.100.3,80,25916,0.139158,18,3.229878,1,3.461416,100,0.280486,0.505573,3.594511,1,DDoS,TCP
1883041,tcp,192.168.100.147,65165,192.168.100.3,80,231800,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
1792553,tcp,192.168.100.148,39545,192.168.100.3,80,141312,0,100,0,3,0,100,0,0.104956,0,1,DDoS,TCP
2107385,tcp,192.168.100.150,57196,192.168.100.3,80,193991,2.002459,100,0,3,2.002459,100,0,0.139143,4.004917,1,DDoS,TCP
3487727,udp,192.168.100.147,12305,192.168.100.3,80,72646,1.188964,67,2.4432,4,4.124401,100,0,0.973211,4.990006,1,DDoS,UDP
2529822,tcp,192.168.100.147,19021,192.168.100.3,80,92134,0.12626,100,0,3,0.072896,100,0,0.102752,0.291585,1,DDoS,TCP
2721924,udp,192.168.100.148,33916,192.168.100.3,80,93307,0.383385,100,3.321282,4,3.863427,100,0,0.613456,4.140463,1,DDoS,UDP
2816075,udp,192.168.100.150,35682,192.168.100.3,80,187458,1.827596,28,0,4,2.574255,100,0,0.425228,4.06155,1,DDoS,UDP
2324472,tcp,192.168.100.147,3293,192.168.100.3,80,148932,1.416159,100,0,3,2.000275,100,0,0.323078,3.086636,1,DDoS,TCP
2720876,udp,192.168.100.149,9148,192.168.100.3,80,92259,2.128907,100,0,4,2.975384,100,0,0.384767,4.861429,1,DDoS,UDP
2877948,udp,192.168.100.149,62006,192.168.100.3,80,249331,0.14286,56,4.061889,4,4.204757,100,0,0.478655,4.347624,1,DDoS,UDP
2439161,tcp,192.168.100.149,27720,192.168.100.3,80,1471,0.157774,100,0,1,0.149997,100,0.029558,0.120365,0.369182,1,DDoS,TCP
2927524,udp,192.168.100.148,53141,192.168.100.3,80,36746,0.633498,100,2.760227,4,3.656106,100,0,0.729256,4.109574,1,DDoS,UDP
1756746,tcp,192.168.100.148,30830,192.168.100.3,80,105505,0,39,0,3,0,100,0,0.099139,0,1,DDoS,TCP
2249117,tcp,192.168.100.150,26594,192.168.100.3,80,73576,0.076369,100,3.669256,1,3.745625,100,0,0.361757,3.821993,1,DDoS,TCP
1877282,tcp,192.168.100.147,64232,192.168.100.3,80,226041,0,85,0,3,0,100,0,0,0,1,DDoS,TCP
2664259,udp,192.168.100.148,11299,192.168.100.3,80,35642,0.30759,100,3.489488,4,3.92448,100,0,0.599818,4.143544,1,DDoS,UDP
2448003,tcp,192.168.100.148,46480,192.168.100.3,80,10314,1.05204,67,0.270535,1,1.322574,100,0,0.204486,2.374614,1,DDoS,TCP
2075804,tcp,192.168.100.147,52765,192.168.100.3,80,162410,1.701389,64,0,3,2.404577,100,0,0.291278,3.681655,1,DDoS,TCP
2690890,udp,192.168.100.147,42069,192.168.100.3,80,62273,0.0453,59,3.986477,4,4.025132,100,0,0.833379,4.088703,1,DDoS,UDP
3185051,udp,192.168.100.147,55265,192.168.100.3,80,32123,0.021489,100,3.959552,4,3.983105,100,0,1.002726,4.011514,1,DDoS,UDP
2080203,tcp,192.168.100.150,51005,192.168.100.3,80,166809,1.896206,88,0.175973,1,2.07218,100,0,0.208707,3.968386,1,DDoS,TCP
3244455,udp,192.168.100.147,13133,192.168.100.3,80,91527,1.4141,100,1.981521,4,3.981258,100,0,1.00332,4.998633,1,DDoS,UDP
3333520,udp,192.168.100.150,65415,192.168.100.3,80,180592,1.927073,90,0,4,2.725182,100,0,0.490863,4.109084,1,DDoS,UDP
3347595,udp,192.168.100.149,65253,192.168.100.3,80,194667,1.95145,56,0,4,2.759759,100,0,0.484435,4.145834,1,DDoS,UDP
2183566,tcp,192.168.100.150,27477,192.168.100.3,80,8018,1.744682,66,0,1,2.464939,100,0,0.360861,3.791901,1,DDoS,TCP
1825126,tcp,192.168.100.147,51585,192.168.100.3,80,173885,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
1708429,tcp,192.168.100.147,23557,192.168.100.3,80,57188,2.376163,100,0.098507,1,2.47467,100,0.10077,0.203053,4.850834,1,DDoS,TCP
2321711,tcp,192.168.100.147,1428,192.168.100.3,80,146171,1.415146,100,0,3,1.998854,100,0,0.323783,3.084277,1,DDoS,TCP
2398342,tcp,192.168.100.149,53580,192.168.100.3,80,222802,0.086521,61,3.445051,3,3.531577,100,0,0.282867,3.618103,1,DDoS,TCP
2277369,tcp,192.168.100.148,4550,192.168.100.3,80,101829,1.584619,100,0,3,2.235366,100,0,0.305231,3.490459,1,DDoS,TCP
2783428,udp,192.168.100.148,49211,192.168.100.3,80,154811,1.399238,100,1.378238,4,3.345534,100,0,0.625167,4.513866,1,DDoS,UDP
3257163,udp,192.168.100.149,49974,192.168.100.3,80,104235,1.95371,100,0,4,2.762856,100,0,0.484586,4.165353,1,DDoS,UDP
1681827,tcp,192.168.100.150,4363,192.168.100.3,80,30586,0,77,0,3,0,100,0,0.083569,0,1,DDoS,TCP
2104515,tcp,192.168.100.148,38323,192.168.100.3,80,191121,1.862534,61,0,3,2.558903,100,0,0.274901,4.379244,1,DDoS,TCP
1811028,tcp,192.168.100.147,48312,192.168.100.3,80,159787,2.159963,100,0.198823,1,2.358786,100,0,0.226545,4.518749,1,DDoS,TCP
2583241,tcp,192.168.100.148,25919,192.168.100.3,80,145554,0.133511,97,0,1,0.108975,100,0.039797,0.135735,0.277918,1,DDoS,TCP
3398871,udp,192.168.100.150,27828,192.168.100.3,80,245943,1.925342,100,0,4,2.72281,100,0,0.490726,4.096131,1,DDoS,UDP
2410595,tcp,192.168.100.150,61564,192.168.100.3,80,235055,0.041991,19,3.719989,3,3.76198,100,0,0.262602,3.80397,1,DDoS,TCP
3100589,udp,192.168.100.148,41799,192.168.100.3,80,209811,1.936363,100,0,4,2.738423,100,0,0.647958,4.113357,1,DDoS,UDP
3563956,udp,192.168.100.148,60796,192.168.100.3,80,148875,0.742238,100,2.546537,4,3.595989,100,0,0.740755,4.13981,1,DDoS,UDP
2286467,tcp,192.168.100.149,29297,192.168.100.3,80,110927,0.19451,82,3.473888,1,3.668398,100,0,0.376991,3.862908,1,DDoS,TCP
2301692,tcp,192.168.100.148,14168,192.168.100.3,80,126152,1.51779,85,0,3,2.142376,100,0,0.307268,3.328453,1,DDoS,TCP
3120207,udp,192.168.100.149,57563,192.168.100.3,80,229429,0.002172,31,4.057382,4,4.059554,100,0,0.493391,4.061725,1,DDoS,UDP
3305729,udp,192.168.100.148,1324,192.168.100.3,80,152801,0.647351,74,2.769662,4,3.684017,100,0,0.7248,4.180735,1,DDoS,UDP
2175044,tcp,192.168.100.150,15242,192.168.100.3,80,261651,0,100,0,3,0,100,0,0.097435,0,1,DDoS,TCP
3206245,udp,192.168.100.147,61184,192.168.100.3,80,53317,0.822588,100,2.981509,4,3.984544,100,0,1.003039,4.996373,1,DDoS,UDP
3483474,udp,192.168.100.147,9336,192.168.100.3,80,68393,1.318818,100,2.168234,4,4.033092,100,0,0.992097,4.991008,1,DDoS,UDP
3153001,udp,192.168.100.148,32362,192.168.100.3,80,66,0.643911,100,2.780292,4,3.690843,100,0,0.723659,4.156349,1,DDoS,UDP
2162752,tcp,192.168.100.149,29507,192.168.100.3,80,249359,0.070547,100,3.984891,1,4.055424,100,0,0.3326,4.125957,1,DDoS,TCP
2594451,tcp,192.168.100.148,31660,192.168.100.3,80,156764,0,80,0,3,0,100,0,0.090101,0,1,DDoS,TCP
2543454,tcp,192.168.100.148,5698,192.168.100.3,80,105767,1.662898,56,0,1,1.036994,100,0,0.117128,3.912397,1,DDoS,TCP
3363449,udp,192.168.100.149,3223,192.168.100.3,80,210521,1.956332,100,0,4,2.766671,100,0,0.484442,4.150937,1,DDoS,UDP
1776129,tcp,192.168.100.149,29607,192.168.100.3,80,124888,0,55,0,3,0,100,0,0.098001,0,1,DDoS,TCP
3189419,udp,192.168.100.149,38196,192.168.100.3,80,36491,0.99806,100,2.021415,4,3.432565,100,0,0.485769,4.164092,1,DDoS,UDP
2165289,tcp,192.168.100.150,5219,192.168.100.3,80,251896,2.015024,100,0,3,2.015024,100,0,0.140506,4.030048,1,DDoS,TCP
2941418,udp,192.168.100.150,24279,192.168.100.3,80,50640,0.941254,48,2.042605,4,3.373738,100,0,0.494538,4.039817,1,DDoS,UDP
2011551,tcp,192.168.100.147,37732,192.168.100.3,80,98157,0.235769,100,3.097547,1,3.430975,100,0,0.354428,3.598589,1,DDoS,TCP
3467557,udp,192.168.100.150,88,192.168.100.3,80,52476,0.976573,92,1.995861,4,3.376944,100,0,0.493799,4.068662,1,DDoS,UDP
2900732,udp,192.168.100.147,42556,192.168.100.3,80,9954,0.912401,100,2.938557,4,4.228799,100,0,0.956053,4.887022,1,DDoS,UDP
3362189,udp,192.168.100.149,2535,192.168.100.3,80,209261,1.95626,100,0,4,2.766568,100,0,0.484437,4.152109,1,DDoS,UDP
1785009,tcp,192.168.100.150,29231,192.168.100.3,80,133768,0,18,0,3,0,100,0,0,0,1,DDoS,TCP
2203801,tcp,192.168.100.150,13305,192.168.100.3,80,28259,1.736724,50,0,1,2.454029,100,0,0.359439,3.768343,1,DDoS,TCP
3089355,udp,192.168.100.148,36709,192.168.100.3,80,198577,1.282479,96,1.387927,4,3.201626,100,0,0.729064,4.109724,1,DDoS,UDP
1943142,tcp,192.168.100.150,20821,192.168.100.3,80,29745,2.227,100,0,3,2.227,100,0,0.13583,4.454001,1,DDoS,TCP
1683676,tcp,192.168.100.150,4827,192.168.100.3,80,32435,0,100,0,3,0,100,0,0.083686,0,1,DDoS,TCP
2231044,tcp,192.168.100.148,59236,192.168.100.3,80,55503,1.473727,95,0.147308,1,2.216874,100,0,0.38031,3.464913,1,DDoS,TCP
3376223,udp,192.168.100.150,17685,192.168.100.3,80,223295,0.01398,100,4.064886,4,4.078866,100,0,0.48987,4.092846,1,DDoS,UDP
3326292,udp,192.168.100.150,64174,192.168.100.3,80,173364,1.927184,41,0,4,2.72533,100,0,0.490847,4.110092,1,DDoS,UDP
3529249,udp,192.168.100.147,33392,192.168.100.3,80,114168,1.873889,76,0.987581,4,3.637552,100,0,1.005179,4.983233,1,DDoS,UDP
2586977,tcp,192.168.100.148,27773,192.168.100.3,80,149290,0,95,0,3,0,100,0,0.090302,0,1,DDoS,TCP
1978480,tcp,192.168.100.148,59612,192.168.100.3,80,65086,1.666327,22,0,3,1.178271,100,0,0.203632,3.534813,1,DDoS,TCP
3116261,udp,192.168.100.149,55537,192.168.100.3,80,225483,1.910151,100,0,4,2.70136,100,0,0.493385,4.054775,1,DDoS,UDP
2288034,tcp,192.168.100.149,29506,192.168.100.3,80,112494,0.084204,99,3.480823,3,3.565027,100,0,0.282919,3.649232,1,DDoS,TCP
3087990,udp,192.168.100.148,36112,192.168.100.3,80,197212,1.28421,100,1.383151,4,3.199298,100,0,0.729319,4.107644,1,DDoS,UDP
3149761,udp,192.168.100.149,4452,192.168.100.3,80,258983,1.909935,100,0,4,2.701056,100,0,0.493116,4.052432,1,DDoS,UDP
2215617,tcp,192.168.100.147,44958,192.168.100.3,80,40076,1.253118,86,0,1,2.165269,100,0,0.405463,2.991705,1,DDoS,TCP
2527560,tcp,192.168.100.147,17925,192.168.100.3,80,89872,0.126886,100,0,3,0.073258,100,0,0.103491,0.293031,1,DDoS,TCP
3218065,udp,192.168.100.149,44830,192.168.100.3,80,65137,0.992903,85,2.032983,4,3.436797,100,0,0.485605,4.166375,1,DDoS,UDP
3461947,udp,192.168.100.147,64245,192.168.100.3,80,46866,0.879513,61,2.815126,4,3.9321,100,0,1.0178,4.9645,1,DDoS,UDP
2147225,tcp,192.168.100.149,21198,192.168.100.3,80,233832,0.033601,100,3.914178,1,3.947778,100,0,0.33532,3.981379,1,DDoS,TCP
1818931,tcp,192.168.100.150,37599,192.168.100.3,80,167690,0,75,0.232615,1,0.232615,100,0,4.298949,0.232615,1,DDoS,TCP
2143489,tcp,192.168.100.147,3282,192.168.100.3,80,230096,1.663247,100,0,3,2.352186,100,0,0.299083,3.529928,1,DDoS,TCP
2616332,tcp,192.168.100.147,47426,192.168.100.3,80,178645,0.144778,56,0,1,0.102374,100,0,0.104554,0.307121,1,DDoS,TCP
3228449,udp,192.168.100.148,54435,192.168.100.3,80,75521,0.646523,61,2.775724,4,3.689832,100,0,0.724287,4.163897,1,DDoS,UDP
2642467,udp,192.168.100.147,15790,192.168.100.3,80,13850,0.458612,100,3.993987,4,4.338733,100,0,0.838485,4.986867,1,DDoS,UDP
1841827,tcp,192.168.100.150,43629,192.168.100.3,80,190586,0,83,0,3,0,100,0,0,0,1,DDoS,TCP
1777264,tcp,192.168.100.149,29895,192.168.100.3,80,126023,0,87,0,3,0,100,0,0.098283,0,1,DDoS,TCP
3269301,udp,192.168.100.147,29042,192.168.100.3,80,116373,0.82288,100,2.981615,4,3.987441,100,0,1.002854,4.997239,1,DDoS,UDP
2288160,tcp,192.168.100.149,29588,192.168.100.3,80,112620,0.088556,69,3.472097,3,3.560652,100,0,0.282919,3.649208,1,DDoS,TCP
1776898,tcp,192.168.100.147,40458,192.168.100.3,80,125657,2.277323,37,0,3,2.277323,100,0,0.143084,4.554646,1,DDoS,TCP
3103075,udp,192.168.100.150,53086,192.168.100.3,80,212297,1.901605,98,0,4,2.689275,100,0,0.494562,4.035285,1,DDoS,UDP
1743774,tcp,192.168.100.147,32439,192.168.100.3,80,92533,2.301816,100,0,3,2.301816,100,0,0.137859,4.603633,1,DDoS,TCP
1904848,tcp,192.168.100.149,1657,192.168.100.3,80,253607,0,94,0,3,0,100,0,0,0,1,DDoS,TCP
2598887,tcp,192.168.100.150,36932,192.168.100.3,80,161200,0.11779,100,0,1,0.088924,100,0.031408,0.153115,0.293254,1,DDoS,TCP
1961973,tcp,192.168.100.147,22658,192.168.100.3,80,48579,0.293727,100,2.975325,3,3.386455,100,0,0.295524,3.643432,1,DDoS,TCP
2544585,tcp,192.168.100.148,6444,192.168.100.3,80,106898,1.766374,85,0,3,1.019817,100,0,0.094124,4.079267,1,DDoS,TCP
3497365,udp,192.168.100.147,17717,192.168.100.3,80,82284,1.012858,100,2.814905,4,4.247016,100,0,0.948548,4.987882,1,DDoS,UDP
1869010,tcp,192.168.100.149,54705,192.168.100.3,80,217769,0,51,0,3,0,100,0,0,0,1,DDoS,TCP
2716501,udp,192.168.100.147,49127,192.168.100.3,80,87884,0.007684,100,3.98412,4,3.993095,100,0,0.843407,4.002705,1,DDoS,UDP
2618963,tcp,192.168.100.149,53201,192.168.100.3,80,181276,0.134775,100,0,1,0.0953,100,0,0.103828,0.285901,1,DDoS,TCP
2307339,tcp,192.168.100.148,16870,192.168.100.3,80,131799,1.56534,94,0,3,2.204679,100,0,0.307626,3.480152,1,DDoS,TCP
1689108,tcp,192.168.100.147,18480,192.168.100.3,80,37867,0.143444,21,0,1,0.143444,100,0,0.203643,0.286889,1,DDoS,TCP
3454074,udp,192.168.100.147,62132,192.168.100.3,80,38993,0.863859,33,2.851641,4,3.944578,100,0,1.015126,4.963799,1,DDoS,UDP
2599085,tcp,192.168.100.148,33640,192.168.100.3,80,161398,0.150748,100,0,1,0.144413,100,0.059273,0.149285,0.349981,1,DDoS,TCP
2098644,tcp,192.168.100.149,1648,192.168.100.3,80,185250,1.849874,100,0,1,2.614298,100,0,0.333023,4.0059,1,DDoS,TCP
2584079,tcp,192.168.100.147,37391,192.168.100.3,80,146392,0.157887,100,0,1,0.157822,100,0.059723,0.11565,0.322075,1,DDoS,TCP
2116033,tcp,192.168.100.148,41350,192.168.100.3,80,202639,0.412747,60,3.377596,1,3.721985,100,0.232432,0.406484,4.30233,1,DDoS,TCP
2444356,tcp,192.168.100.3,80,192.168.100.150,8523,6667,0.021969,78,0,1,0.010985,78,0,0.088258,0.054923,1,DDoS,TCP
1972989,tcp,192.168.100.147,26161,192.168.100.3,80,59595,1.441487,100,0.177584,1,2.670208,100,0.099694,0.408359,3.627411,1,DDoS,TCP
1686535,tcp,192.168.100.149,5433,192.168.100.3,80,35294,0.046889,100,0,1,0.046889,100,0,0.189334,0.093777,1,DDoS,TCP
2540678,tcp,192.168.100.148,4111,192.168.100.3,80,102991,1.726693,92,0,1,1.402358,100,0.023571,0.117854,3.834793,1,DDoS,TCP
1836914,tcp,192.168.100.147,54461,192.168.100.3,80,185673,0,35,0,3,0,100,0,0,0,1,DDoS,TCP
2446087,tcp,192.168.100.147,51208,192.168.100.3,80,8398,1.028602,100,0,1,0.852982,100,0,0.126477,2.299938,1,DDoS,TCP
3445399,udp,192.168.100.150,61399,192.168.100.3,80,30318,0.973556,49,2.002718,4,3.379533,100,0,0.493564,4.069022,1,DDoS,UDP
1883826,tcp,192.168.100.148,61989,192.168.100.3,80,232585,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
2539140,tcp,192.168.100.147,22998,192.168.100.3,80,101453,0.17199,89,0,1,0.169301,100,0.062968,0.125178,0.381444,1,DDoS,TCP
3163952,udp,192.168.100.150,36982,192.168.100.3,80,11024,0.970429,100,2.03427,4,3.406382,100,0,0.490386,4.1166,1,DDoS,UDP
3093608,udp,192.168.100.149,48451,192.168.100.3,80,202830,1.912686,100,0,4,2.704941,100,0,0.493442,4.062316,1,DDoS,UDP
1894642,tcp,192.168.100.148,231,192.168.100.3,80,243401,0,47,0,3,0,100,0,0,0,1,DDoS,TCP
2210982,tcp,192.168.100.149,6536,192.168.100.3,80,35440,1.688953,93,0,3,2.388346,100,0,0.282833,3.608861,1,DDoS,TCP
2433788,tcp,192.168.100.149,64253,192.168.100.3,80,258248,0.131222,67,3.363965,3,3.49519,100,0,0.283922,3.626415,1,DDoS,TCP
2989596,udp,192.168.100.148,664,192.168.100.3,80,98818,0.632889,100,2.762092,4,3.657132,100,0,0.72923,4.105558,1,DDoS,UDP
3270729,udp,192.168.100.148,59746,192.168.100.3,80,117801,0.645337,84,2.773404,4,3.685562,100,0,0.724366,4.167469,1,DDoS,UDP
3413628,udp,192.168.100.150,36396,192.168.100.3,80,260700,1.925494,75,0,4,2.723051,100,0,0.490321,4.090594,1,DDoS,UDP
1687892,tcp,192.168.100.147,18076,192.168.100.3,80,36651,0,92,0,3,0,100,0,0.105251,0,1,DDoS,TCP
1866616,tcp,192.168.100.150,49463,192.168.100.3,80,215375,0,46,0,3,0,100,0,0,0,1,DDoS,TCP
1653433,tcp,192.168.100.147,3339,192.168.100.3,80,2192,0.002227,100,0,1,0.002227,100,0,0.22856,0.004453,1,DDoS,TCP
2250001,tcp,192.168.100.148,38246,192.168.100.3,80,74460,0.115266,38,3.026015,1,3.16774,100,0,0.397067,3.308362,1,DDoS,TCP
3128314,udp,192.168.100.150,63296,192.168.100.3,80,237536,1.900265,97,0,4,2.687378,100,0,0.494961,4.033979,1,DDoS,UDP
2823404,udp,192.168.100.148,61994,192.168.100.3,80,194787,1.220203,44,1.37062,4,3.079939,100,0,0.666433,4.139569,1,DDoS,UDP
2505536,tcp,192.168.100.149,40071,192.168.100.3,80,67848,0.123283,92,0,1,0.196067,100,0.045583,0.13675,0.336727,1,DDoS,TCP
2580309,tcp,192.168.100.147,35766,192.168.100.3,80,142622,0.14087,100,0,1,0.140532,100,0.029829,0.115835,0.294851,1,DDoS,TCP
1773663,tcp,192.168.100.150,26317,192.168.100.3,80,122422,0,61,0,3,0,100,0,0,0,1,DDoS,TCP
3452030,udp,192.168.100.149,55996,192.168.100.3,80,36949,1.006911,100,1.970108,4,3.39353,100,0,0.490691,4.140011,1,DDoS,UDP
2175961,tcp,192.168.100.3,80,192.168.100.147,40022,413,1.318723,100,0,1,2.269166,100,0.067553,0.405321,3.232064,1,DDoS,TCP
1870141,tcp,192.168.100.149,55070,192.168.100.3,80,218900,0,52,0,3,0,100,0,0,0,1,DDoS,TCP
3399947,udp,192.168.100.150,28328,192.168.100.3,80,247019,1.923518,80,0,4,2.720238,100,0,0.490927,4.090815,1,DDoS,UDP
1701434,tcp,192.168.100.150,9201,192.168.100.3,80,50193,0.049513,100,0,1,0.049513,100,0,0.169193,0.099025,1,DDoS,TCP
2042530,tcp,192.168.100.149,54736,192.168.100.3,80,129136,1.868619,83,0,3,2.640721,100,0,0.253857,4.047961,1,DDoS,TCP
2844533,udp,192.168.100.148,14159,192.168.100.3,80,215916,0.227223,91,4.142303,4,4.369526,100,0,0.608844,4.59675,1,DDoS,UDP
3319429,udp,192.168.100.148,11051,192.168.100.3,80,166501,0.645149,100,2.770344,4,3.681843,100,0,0.725168,4.172291,1,DDoS,UDP
3518537,udp,192.168.100.148,53422,192.168.100.3,80,103456,0.720413,47,2.593851,4,3.612307,100,0,0.737847,4.14509,1,DDoS,UDP
2586668,tcp,192.168.100.148,27732,192.168.100.3,80,148981,0.107182,100,0,1,0.053591,100,0,0.112189,0.267955,1,DDoS,TCP
1975893,tcp,192.168.100.150,28748,192.168.100.3,80,62499,2.193803,84,0,3,2.193803,100,0,0.136342,4.387606,1,DDoS,TCP
3548348,udp,192.168.100.150,19887,192.168.100.3,80,133267,0.709516,100,2.55575,4,3.559156,100,0,0.474973,4.06106,1,DDoS,UDP
1859498,tcp,192.168.100.147,60088,192.168.100.3,80,208257,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
3535068,udp,192.168.100.147,35885,192.168.100.3,80,119987,2.340347,98,0,4,3.30968,100,0,1.004634,4.983154,1,DDoS,UDP
1996380,tcp,192.168.100.148,63343,192.168.100.3,80,82986,1.670661,100,0,3,1.181336,100,0,0.203811,3.544008,1,DDoS,TCP
1994613,tcp,192.168.100.148,35918,192.168.100.3,80,81219,0.114942,100,3.284299,1,3.397174,100,0,0.341543,3.554912,1,DDoS,TCP
2649629,udp,192.168.100.148,4088,192.168.100.3,80,21012,0.318076,100,3.480805,4,3.930259,100,0,0.531714,4.170819,1,DDoS,UDP
2905871,udp,192.168.100.148,49257,192.168.100.3,80,15093,0.633544,84,2.760491,4,3.656456,100,0,0.729494,4.104602,1,DDoS,UDP
2534780,tcp,192.168.100.147,21679,192.168.100.3,80,97093,0.137748,84,0,1,0.079529,100,0,0.100982,0.318115,1,DDoS,TCP
2414084,tcp,192.168.100.148,45603,192.168.100.3,80,238544,0.11009,100,3.082973,3,3.193067,100,0,0.315804,3.303161,1,DDoS,TCP
2212065,tcp,192.168.100.149,7213,192.168.100.3,80,36523,1.6879,100,0,3,2.386844,100,0,0.282775,3.607514,1,DDoS,TCP
3160129,udp,192.168.100.149,32027,192.168.100.3,80,7201,0.99385,100,2.02189,4,3.426875,100,0,0.485713,4.162763,1,DDoS,UDP
2076099,tcp,192.168.100.148,29516,192.168.100.3,80,162705,1.897602,44,0,3,2.630586,100,0,0.272036,4.405608,1,DDoS,TCP
3383303,udp,192.168.100.149,14761,192.168.100.3,80,230375,1.935433,76,0,4,2.736602,100,0,0.484663,4.150758,1,DDoS,UDP
1953802,tcp,192.168.100.150,23528,192.168.100.3,80,40405,2.22636,31,0,3,2.22636,100,0,0.136234,4.45272,1,DDoS,TCP
3367914,udp,192.168.100.149,5960,192.168.100.3,80,214986,1.953703,54,0,4,2.762943,100,0,0.484573,4.150765,1,DDoS,UDP
3278533,udp,192.168.100.148,61024,192.168.100.3,80,125605,0.64308,100,2.780045,4,3.689029,100,0,0.724461,4.168845,1,DDoS,UDP
2961276,udp,192.168.100.150,29172,192.168.100.3,80,70498,0.942941,87,2.035172,4,3.368665,100,0,0.494984,4.04272,1,DDoS,UDP
3529463,udp,192.168.100.150,14626,192.168.100.3,80,114382,1.91671,68,0,4,2.710637,100,0,0.414227,4.066295,1,DDoS,UDP
3151347,udp,192.168.100.148,8783,192.168.100.3,80,260569,1.27638,100,1.393615,4,3.198672,100,0,0.729232,4.108153,1,DDoS,UDP
3447116,udp,192.168.100.148,38493,192.168.100.3,80,32035,0.629126,100,2.791034,4,3.680155,100,0,0.727233,4.152933,1,DDoS,UDP
3273569,udp,192.168.100.149,52245,192.168.100.3,80,120641,1.95406,100,0,4,2.763352,100,0,0.484471,4.166048,1,DDoS,UDP
2500407,tcp,192.168.100.147,322,192.168.100.3,80,62719,1.280149,100,0,3,1.280149,100,0,0.058256,2.560298,1,DDoS,TCP
1776262,tcp,192.168.100.148,35979,192.168.100.3,80,125021,0.113144,100,0,1,0.113144,100,0,0.202635,0.226287,1,DDoS,TCP
2838763,udp,192.168.100.149,43192,192.168.100.3,80,210146,1.730057,69,0,4,2.381443,100,0,0.44601,4.058165,1,DDoS,UDP
2005364,tcp,192.168.100.147,58394,192.168.100.3,80,91970,0.216048,80,3.055966,1,3.414411,100,0.285023,0.512534,3.584693,1,DDoS,TCP
3141213,udp,192.168.100.150,5429,192.168.100.3,80,250435,1.900254,13,0,4,2.687366,100,0,0.494572,4.031111,1,DDoS,UDP
3071678,udp,192.168.100.147,38337,192.168.100.3,80,180900,1.835678,100,0.983706,4,3.579746,100,0,1.025442,4.879742,1,DDoS,UDP
1786239,tcp,192.168.100.149,32516,192.168.100.3,80,134998,0,100,0.20399,1,0.20399,100,0,4.902201,0.20399,1,DDoS,TCP
3348402,udp,192.168.100.148,29299,192.168.100.3,80,195474,1.281469,100,1.414457,4,3.226359,100,0,0.724222,4.163941,1,DDoS,UDP
1834661,tcp,192.168.100.149,45445,192.168.100.3,80,183420,0,81,0.287956,1,0.287956,100,0,3.472753,0.287956,1,DDoS,TCP
3226635,udp,192.168.100.147,1265,192.168.100.3,80,73707,1.415389,100,1.981444,4,3.983027,100,0,1.003281,4.999312,1,DDoS,UDP
2752193,udp,192.168.100.150,17386,192.168.100.3,80,123576,2.054257,100,0,4,2.888256,100,0,0.393756,4.603381,1,DDoS,UDP
2464272,tcp,192.168.100.148,50761,192.168.100.3,80,26584,1.055074,76,0.24424,1,0.997777,100,0.042734,0.129037,2.489853,1,DDoS,TCP
3426385,udp,192.168.100.148,30611,192.168.100.3,80,11304,0.646513,42,2.753167,4,3.666977,100,0,0.728808,4.14994,1,DDoS,UDP
1824680,tcp,192.168.100.148,47949,192.168.100.3,80,173439,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
1716358,tcp,192.168.100.149,13442,192.168.100.3,80,65117,0.057873,73,0,1,0.057873,100,0,0.188661,0.115746,1,DDoS,TCP
1957695,tcp,192.168.100.149,37693,192.168.100.3,80,44300,1.959087,49,0,1,2.767161,100,0,0.312384,4.269679,1,DDoS,TCP
1779589,tcp,192.168.100.147,41254,192.168.100.3,80,128348,2.249094,100,0,1,2.249094,100,0,0.143295,4.498187,1,DDoS,TCP
2158973,tcp,192.168.100.149,26730,192.168.100.3,80,245580,0.088565,35,3.931977,1,4.020537,100,0,0.329973,4.109097,1,DDoS,TCP
1664261,tcp,192.168.100.148,5607,192.168.100.3,80,13020,0.009762,82,0,1,0.009762,100,0,0.206771,0.019523,1,DDoS,TCP
3538966,udp,192.168.100.147,37479,192.168.100.3,80,123885,2.340038,62,0,4,3.309256,100,0,0.928188,4.980698,1,DDoS,UDP
1959678,tcp,192.168.100.147,21763,192.168.100.3,80,46283,0.296885,64,2.94985,3,3.365957,100,0,0.295479,3.622509,1,DDoS,TCP
3154259,udp,192.168.100.149,30957,192.168.100.3,80,1324,0.996398,100,2.021873,4,3.43048,100,0,0.485691,4.167721,1,DDoS,UDP
